LocationId,Sum of Quantity Shipped,TimePeriod,GenusId
14,0,2022-06-24 00:00:00,2
14,3447,2022-06-27 00:00:00,2
14,2205,2022-06-27 00:00:00,4
14,780,2022-06-27 00:00:00,6
14,66841,2022-06-27 00:00:00,7
14,75068,2022-06-27 00:00:00,13
14,11055,2022-06-27 00:00:00,27
14,6768,2022-06-27 00:00:00,35
14,388888,2022-06-27 00:00:00,41
14,44712,2022-06-27 00:00:00,47
14,0,2022-07-01 00:00:00,2
14,0,2022-07-01 00:00:00,31
14,0,2022-07-01 00:00:00,35
14,0,2022-07-01 00:00:00,41
14,0,2022-07-01 00:00:00,47
14,0,2022-07-02 00:00:00,2
14,0,2022-07-02 00:00:00,31
14,0,2022-07-02 00:00:00,41
14,0,2022-07-02 00:00:00,47
14,1158,2022-07-04 00:00:00,2
14,0,2022-07-04 00:00:00,4
14,0,2022-07-04 00:00:00,5
14,40783,2022-07-04 00:00:00,7
14,47716,2022-07-04 00:00:00,13
14,3768,2022-07-04 00:00:00,27
14,756,2022-07-04 00:00:00,29
14,3259,2022-07-04 00:00:00,31
14,8250,2022-07-04 00:00:00,35
14,208128,2022-07-04 00:00:00,41
14,5104,2022-07-04 00:00:00,47
14,0,2022-07-06 00:00:00,2
14,0,2022-07-06 00:00:00,7
14,0,2022-07-06 00:00:00,47
14,0,2022-07-08 00:00:00,2
14,0,2022-07-08 00:00:00,6
14,0,2022-07-08 00:00:00,31
14,0,2022-07-08 00:00:00,35
14,0,2022-07-08 00:00:00,41
14,0,2022-07-08 00:00:00,47
14,2419,2022-07-09 00:00:00,7
14,2944,2022-07-11 00:00:00,2
14,34226,2022-07-11 00:00:00,7
14,75696.5,2022-07-11 00:00:00,13
14,2987,2022-07-11 00:00:00,27
14,170,2022-07-11 00:00:00,29
14,1300,2022-07-11 00:00:00,30
14,16002,2022-07-11 00:00:00,35
14,6124,2022-07-11 00:00:00,39
14,350649,2022-07-11 00:00:00,41
14,35662,2022-07-11 00:00:00,47
14,5859,2022-07-11 00:00:00,52
14,303.5,2022-07-14 00:00:00,1
14,16929,2022-07-14 00:00:00,2
14,15720.5,2022-07-14 00:00:00,3
14,2385,2022-07-14 00:00:00,4
14,904.5,2022-07-14 00:00:00,5
14,36815,2022-07-14 00:00:00,7
14,15861,2022-07-14 00:00:00,13
14,1130,2022-07-14 00:00:00,14
14,825,2022-07-14 00:00:00,15
14,365,2022-07-14 00:00:00,17
14,242667.5,2022-07-14 00:00:00,22
14,6,2022-07-14 00:00:00,24
14,487,2022-07-14 00:00:00,25
14,47357,2022-07-14 00:00:00,27
14,3046,2022-07-14 00:00:00,28
14,550,2022-07-14 00:00:00,30
14,489,2022-07-14 00:00:00,34
14,4755,2022-07-14 00:00:00,35
14,15371.5,2022-07-14 00:00:00,36
14,4229,2022-07-14 00:00:00,38
14,18944.5,2022-07-14 00:00:00,39
14,4328,2022-07-14 00:00:00,44
14,1235,2022-07-14 00:00:00,45
14,12682.5,2022-07-14 00:00:00,52
14,23475.5,2022-07-15 00:00:00,2
14,62593.5,2022-07-15 00:00:00,7
14,0,2022-07-15 00:00:00,35
14,0,2022-07-16 00:00:00,2
14,0,2022-07-16 00:00:00,6
14,0,2022-07-16 00:00:00,29
14,0,2022-07-16 00:00:00,31
14,0,2022-07-16 00:00:00,35
14,0,2022-07-16 00:00:00,40
14,0,2022-07-16 00:00:00,41
14,0,2022-07-16 00:00:00,46
14,0,2022-07-16 00:00:00,47
14,51136,2022-07-18 00:00:00,3
14,28883,2022-07-18 00:00:00,7
14,52453,2022-07-18 00:00:00,13
14,1434,2022-07-18 00:00:00,22
14,1573,2022-07-18 00:00:00,27
14,743,2022-07-18 00:00:00,29
14,9789,2022-07-18 00:00:00,35
14,37675,2022-07-18 00:00:00,38
14,23400.5,2022-07-18 00:00:00,39
14,60,2022-07-18 00:00:00,40
14,678920,2022-07-18 00:00:00,41
14,15390,2022-07-18 00:00:00,44
14,30860,2022-07-18 00:00:00,47
14,5953,2022-07-18 00:00:00,52
14,0,2022-07-23 00:00:00,2
14,0,2022-07-23 00:00:00,6
14,0,2022-07-23 00:00:00,7
14,0,2022-07-23 00:00:00,27
14,0,2022-07-23 00:00:00,29
14,0,2022-07-23 00:00:00,31
14,0,2022-07-23 00:00:00,35
14,0,2022-07-23 00:00:00,40
14,0,2022-07-23 00:00:00,41
14,0,2022-07-23 00:00:00,46
14,0,2022-07-23 00:00:00,47
14,1320,2022-07-25 00:00:00,2
14,19808,2022-07-25 00:00:00,3
14,12515,2022-07-25 00:00:00,7
14,57197,2022-07-25 00:00:00,13
14,6082,2022-07-25 00:00:00,27
14,1295,2022-07-25 00:00:00,30
14,204,2022-07-25 00:00:00,31
14,7803,2022-07-25 00:00:00,35
14,70583,2022-07-25 00:00:00,38
14,814,2022-07-25 00:00:00,39
14,412338,2022-07-25 00:00:00,41
14,920,2022-07-25 00:00:00,44
14,40925,2022-07-25 00:00:00,47
14,2596.5,2022-07-25 00:00:00,52
14,0,2022-07-27 00:00:00,2
14,203,2022-07-27 00:00:00,7
14,0,2022-07-27 00:00:00,17
14,0,2022-07-27 00:00:00,27
14,0,2022-07-27 00:00:00,30
14,0,2022-07-27 00:00:00,35
14,0,2022-07-27 00:00:00,39
14,0,2022-07-30 00:00:00,2
14,0,2022-07-30 00:00:00,6
14,1701,2022-07-30 00:00:00,7
14,0,2022-07-30 00:00:00,27
14,0,2022-07-30 00:00:00,29
14,572,2022-07-30 00:00:00,31
14,4253,2022-07-30 00:00:00,35
14,1701,2022-07-30 00:00:00,39
14,0,2022-07-30 00:00:00,40
14,0,2022-07-30 00:00:00,41
14,0,2022-07-30 00:00:00,46
14,0,2022-07-30 00:00:00,47
14,0,2022-08-01 00:00:00,1
14,1841,2022-08-01 00:00:00,2
14,84843,2022-08-01 00:00:00,3
14,0,2022-08-01 00:00:00,4
14,0,2022-08-01 00:00:00,5
14,21,2022-08-01 00:00:00,6
14,6149,2022-08-01 00:00:00,7
14,17125,2022-08-01 00:00:00,13
14,0,2022-08-01 00:00:00,14
14,0,2022-08-01 00:00:00,17
14,0,2022-08-01 00:00:00,20
14,0,2022-08-01 00:00:00,22
14,0,2022-08-01 00:00:00,24
14,0,2022-08-01 00:00:00,25
14,0,2022-08-01 00:00:00,26
14,2673,2022-08-01 00:00:00,27
14,3716,2022-08-01 00:00:00,29
14,1560,2022-08-01 00:00:00,30
14,15555,2022-08-01 00:00:00,31
14,3528,2022-08-01 00:00:00,35
14,0,2022-08-01 00:00:00,37
14,8040,2022-08-01 00:00:00,38
14,13092,2022-08-01 00:00:00,39
14,249474,2022-08-01 00:00:00,41
14,1474,2022-08-01 00:00:00,44
14,0,2022-08-01 00:00:00,45
14,16647,2022-08-01 00:00:00,47
14,756,2022-08-01 00:00:00,52
14,0,2022-08-02 00:00:00,2
14,0,2022-08-02 00:00:00,5
14,0,2022-08-02 00:00:00,7
14,0,2022-08-02 00:00:00,20
14,0,2022-08-02 00:00:00,25
14,0,2022-08-02 00:00:00,27
14,0,2022-08-02 00:00:00,29
14,0,2022-08-02 00:00:00,30
14,0,2022-08-02 00:00:00,35
14,0,2022-08-02 00:00:00,38
14,0,2022-08-02 00:00:00,39
14,0,2022-08-02 00:00:00,52
14,0,2022-08-06 00:00:00,2
14,0,2022-08-06 00:00:00,5
14,0,2022-08-06 00:00:00,6
14,0,2022-08-06 00:00:00,7
14,0,2022-08-06 00:00:00,13
14,0,2022-08-06 00:00:00,17
14,0,2022-08-06 00:00:00,25
14,0,2022-08-06 00:00:00,27
14,0,2022-08-06 00:00:00,29
14,0,2022-08-06 00:00:00,30
14,0,2022-08-06 00:00:00,31
14,0,2022-08-06 00:00:00,34
14,0,2022-08-06 00:00:00,35
14,0,2022-08-06 00:00:00,38
14,0,2022-08-06 00:00:00,39
14,0,2022-08-06 00:00:00,40
14,0,2022-08-06 00:00:00,41
14,0,2022-08-06 00:00:00,46
14,0,2022-08-06 00:00:00,47
14,0,2022-08-06 00:00:00,52
14,1550,2022-08-08 00:00:00,2
14,7368,2022-08-08 00:00:00,7
14,54056,2022-08-08 00:00:00,13
14,7682,2022-08-08 00:00:00,15
14,0,2022-08-08 00:00:00,20
14,799,2022-08-08 00:00:00,27
14,3500,2022-08-08 00:00:00,29
14,4965,2022-08-08 00:00:00,30
14,875,2022-08-08 00:00:00,31
14,1044,2022-08-08 00:00:00,35
14,22334,2022-08-08 00:00:00,38
14,12658,2022-08-08 00:00:00,39
14,73759,2022-08-08 00:00:00,41
14,0,2022-08-08 00:00:00,45
14,98839,2022-08-08 00:00:00,47
14,5642,2022-08-08 00:00:00,52
14,24825,2022-08-10 00:00:00,22
14,0,2022-08-11 00:00:00,35
14,0,2022-08-12 00:00:00,2
14,0,2022-08-12 00:00:00,13
14,0,2022-08-12 00:00:00,27
14,0,2022-08-12 00:00:00,30
14,0,2022-08-12 00:00:00,44
14,0,2022-08-12 00:00:00,47
14,0,2022-08-13 00:00:00,2
14,0,2022-08-13 00:00:00,3
14,0,2022-08-13 00:00:00,6
14,0,2022-08-13 00:00:00,7
14,0,2022-08-13 00:00:00,13
14,0,2022-08-13 00:00:00,14
14,0,2022-08-13 00:00:00,16
14,0,2022-08-13 00:00:00,22
14,0,2022-08-13 00:00:00,27
14,0,2022-08-13 00:00:00,29
14,0,2022-08-13 00:00:00,31
14,0,2022-08-13 00:00:00,34
14,0,2022-08-13 00:00:00,35
14,0,2022-08-13 00:00:00,37
14,0,2022-08-13 00:00:00,38
14,0,2022-08-13 00:00:00,39
14,0,2022-08-13 00:00:00,40
14,0,2022-08-13 00:00:00,41
14,0,2022-08-13 00:00:00,44
14,0,2022-08-13 00:00:00,45
14,0,2022-08-13 00:00:00,46
14,0,2022-08-13 00:00:00,47
14,0,2022-08-13 00:00:00,52
14,1209,2022-08-15 00:00:00,2
14,1458,2022-08-15 00:00:00,3
14,1330,2022-08-15 00:00:00,7
14,3943,2022-08-15 00:00:00,13
14,300,2022-08-15 00:00:00,15
14,5724,2022-08-15 00:00:00,22
14,690,2022-08-15 00:00:00,27
14,66570,2022-08-15 00:00:00,31
14,0,2022-08-15 00:00:00,35
14,16735,2022-08-15 00:00:00,39
14,85672,2022-08-15 00:00:00,41
14,7819,2022-08-15 00:00:00,44
14,944,2022-08-15 00:00:00,45
14,39180,2022-08-15 00:00:00,47
14,0,2022-08-16 00:00:00,2
14,0,2022-08-16 00:00:00,3
14,0,2022-08-16 00:00:00,6
14,0,2022-08-16 00:00:00,7
14,0,2022-08-16 00:00:00,13
14,0,2022-08-16 00:00:00,14
14,0,2022-08-16 00:00:00,16
14,0,2022-08-16 00:00:00,22
14,0,2022-08-16 00:00:00,27
14,0,2022-08-16 00:00:00,29
14,0,2022-08-16 00:00:00,31
14,0,2022-08-16 00:00:00,34
14,0,2022-08-16 00:00:00,35
14,0,2022-08-16 00:00:00,37
14,0,2022-08-16 00:00:00,38
14,0,2022-08-16 00:00:00,39
14,0,2022-08-16 00:00:00,40
14,0,2022-08-16 00:00:00,44
14,0,2022-08-16 00:00:00,45
14,0,2022-08-16 00:00:00,46
14,0,2022-08-16 00:00:00,47
14,0,2022-08-16 00:00:00,52
14,0,2022-08-19 00:00:00,1
14,0,2022-08-19 00:00:00,2
14,0,2022-08-19 00:00:00,3
14,0,2022-08-19 00:00:00,4
14,0,2022-08-19 00:00:00,7
14,0,2022-08-19 00:00:00,14
14,0,2022-08-19 00:00:00,17
14,0,2022-08-19 00:00:00,20
14,0,2022-08-19 00:00:00,22
14,0,2022-08-19 00:00:00,24
14,0,2022-08-19 00:00:00,25
14,0,2022-08-19 00:00:00,27
14,0,2022-08-19 00:00:00,29
14,0,2022-08-19 00:00:00,30
14,0,2022-08-19 00:00:00,35
14,0,2022-08-19 00:00:00,37
14,0,2022-08-19 00:00:00,38
14,0,2022-08-19 00:00:00,39
14,0,2022-08-19 00:00:00,44
14,0,2022-08-19 00:00:00,45
14,0,2022-08-19 00:00:00,52
14,0,2022-08-20 00:00:00,2
14,0,2022-08-20 00:00:00,3
14,23104,2022-08-20 00:00:00,7
14,0,2022-08-20 00:00:00,13
14,0,2022-08-20 00:00:00,16
14,0,2022-08-20 00:00:00,18
14,0,2022-08-20 00:00:00,22
14,0,2022-08-20 00:00:00,23
14,0,2022-08-20 00:00:00,27
14,0,2022-08-20 00:00:00,29
14,0,2022-08-20 00:00:00,31
14,0,2022-08-20 00:00:00,35
14,0,2022-08-20 00:00:00,38
14,0,2022-08-20 00:00:00,39
14,0,2022-08-20 00:00:00,40
14,0,2022-08-20 00:00:00,43
14,0,2022-08-20 00:00:00,45
14,0,2022-08-20 00:00:00,46
14,0,2022-08-20 00:00:00,47
14,0,2022-08-20 00:00:00,52
14,0,2022-08-22 00:00:00,1
14,0,2022-08-22 00:00:00,2
14,248,2022-08-22 00:00:00,3
14,0,2022-08-22 00:00:00,4
14,0,2022-08-22 00:00:00,5
14,5471,2022-08-22 00:00:00,7
14,5149,2022-08-22 00:00:00,13
14,0,2022-08-22 00:00:00,14
14,4168,2022-08-22 00:00:00,15
14,0,2022-08-22 00:00:00,17
14,138,2022-08-22 00:00:00,18
14,1968,2022-08-22 00:00:00,20
14,0,2022-08-22 00:00:00,22
14,0,2022-08-22 00:00:00,24
14,0,2022-08-22 00:00:00,25
14,3630,2022-08-22 00:00:00,27
14,0,2022-08-22 00:00:00,29
14,0,2022-08-22 00:00:00,30
14,12642,2022-08-22 00:00:00,31
14,4175,2022-08-22 00:00:00,34
14,912,2022-08-22 00:00:00,35
14,0,2022-08-22 00:00:00,37
14,0,2022-08-22 00:00:00,38
14,6375,2022-08-22 00:00:00,39
14,361580,2022-08-22 00:00:00,41
14,16043,2022-08-22 00:00:00,44
14,0,2022-08-22 00:00:00,45
14,86964,2022-08-22 00:00:00,47
14,250,2022-08-22 00:00:00,52
14,0,2022-08-25 00:00:00,41
14,0,2022-08-26 00:00:00,41
14,0,2022-08-27 00:00:00,2
14,0,2022-08-27 00:00:00,3
14,0,2022-08-27 00:00:00,5
14,0,2022-08-27 00:00:00,6
14,0,2022-08-27 00:00:00,7
14,0,2022-08-27 00:00:00,13
14,0,2022-08-27 00:00:00,14
14,0,2022-08-27 00:00:00,15
14,0,2022-08-27 00:00:00,16
14,0,2022-08-27 00:00:00,17
14,0,2022-08-27 00:00:00,18
14,0,2022-08-27 00:00:00,20
14,0,2022-08-27 00:00:00,22
14,0,2022-08-27 00:00:00,26
14,0,2022-08-27 00:00:00,27
14,0,2022-08-27 00:00:00,29
14,0,2022-08-27 00:00:00,30
14,0,2022-08-27 00:00:00,31
14,0,2022-08-27 00:00:00,34
14,0,2022-08-27 00:00:00,35
14,0,2022-08-27 00:00:00,37
14,0,2022-08-27 00:00:00,38
14,0,2022-08-27 00:00:00,39
14,0,2022-08-27 00:00:00,40
14,0,2022-08-27 00:00:00,43
14,0,2022-08-27 00:00:00,44
14,0,2022-08-27 00:00:00,45
14,0,2022-08-27 00:00:00,46
14,0,2022-08-27 00:00:00,47
14,0,2022-08-27 00:00:00,52
14,23432,2022-08-29 00:00:00,3
14,11164,2022-08-29 00:00:00,7
14,1812,2022-08-29 00:00:00,13
14,1554,2022-08-29 00:00:00,15
14,2113,2022-08-29 00:00:00,27
14,21611,2022-08-29 00:00:00,31
14,7399,2022-08-29 00:00:00,38
14,4302,2022-08-29 00:00:00,39
14,6269,2022-08-29 00:00:00,44
14,99608,2022-08-29 00:00:00,47
14,0,2022-08-30 00:00:00,41
14,0,2022-09-02 00:00:00,2
14,0,2022-09-02 00:00:00,3
14,0,2022-09-02 00:00:00,6
14,0,2022-09-02 00:00:00,7
14,0,2022-09-02 00:00:00,13
14,0,2022-09-02 00:00:00,14
14,0,2022-09-02 00:00:00,15
14,0,2022-09-02 00:00:00,16
14,0,2022-09-02 00:00:00,22
14,0,2022-09-02 00:00:00,27
14,0,2022-09-02 00:00:00,29
14,0,2022-09-02 00:00:00,31
14,0,2022-09-02 00:00:00,34
14,0,2022-09-02 00:00:00,35
14,0,2022-09-02 00:00:00,37
14,0,2022-09-02 00:00:00,38
14,0,2022-09-02 00:00:00,39
14,0,2022-09-02 00:00:00,40
14,0,2022-09-02 00:00:00,44
14,0,2022-09-02 00:00:00,45
14,0,2022-09-02 00:00:00,46
14,0,2022-09-02 00:00:00,47
14,0,2022-09-02 00:00:00,52
14,0,2022-09-03 00:00:00,41
14,0,2022-09-04 00:00:00,2
14,0,2022-09-04 00:00:00,3
14,0,2022-09-04 00:00:00,4
14,0,2022-09-04 00:00:00,7
14,0,2022-09-04 00:00:00,14
14,0,2022-09-04 00:00:00,27
14,0,2022-09-04 00:00:00,29
14,0,2022-09-04 00:00:00,31
14,0,2022-09-04 00:00:00,35
14,0,2022-09-04 00:00:00,39
14,0,2022-09-04 00:00:00,43
14,0,2022-09-04 00:00:00,44
14,0,2022-09-04 00:00:00,47
14,0,2022-09-04 00:00:00,52
14,1338,2022-09-05 00:00:00,2
14,0,2022-09-05 00:00:00,3
14,0,2022-09-05 00:00:00,4
14,0,2022-09-05 00:00:00,5
14,621,2022-09-05 00:00:00,6
14,7712,2022-09-05 00:00:00,7
14,0,2022-09-05 00:00:00,11
14,0,2022-09-05 00:00:00,13
14,104,2022-09-05 00:00:00,15
14,2874,2022-09-05 00:00:00,16
14,1432,2022-09-05 00:00:00,21
14,0,2022-09-05 00:00:00,22
14,0,2022-09-05 00:00:00,27
14,0,2022-09-05 00:00:00,28
14,681,2022-09-05 00:00:00,29
14,0,2022-09-05 00:00:00,30
14,9604,2022-09-05 00:00:00,31
14,2755,2022-09-05 00:00:00,34
14,25846,2022-09-05 00:00:00,35
14,630,2022-09-05 00:00:00,38
14,8936,2022-09-05 00:00:00,39
14,0,2022-09-05 00:00:00,40
14,61849,2022-09-05 00:00:00,41
14,0,2022-09-05 00:00:00,42
14,0,2022-09-05 00:00:00,43
14,10990,2022-09-05 00:00:00,44
14,0,2022-09-05 00:00:00,45
14,138883,2022-09-05 00:00:00,47
14,0,2022-09-05 00:00:00,52
14,747,2022-09-07 00:00:00,1
14,831538,2022-09-07 00:00:00,2
14,512243,2022-09-07 00:00:00,3
14,24396,2022-09-07 00:00:00,4
14,4851,2022-09-07 00:00:00,5
14,718003,2022-09-07 00:00:00,7
14,913796,2022-09-07 00:00:00,13
14,34141,2022-09-07 00:00:00,14
14,4630,2022-09-07 00:00:00,15
14,2058,2022-09-07 00:00:00,17
14,3240,2022-09-07 00:00:00,24
14,5440,2022-09-07 00:00:00,25
14,1389188,2022-09-07 00:00:00,27
14,0,2022-09-07 00:00:00,30
14,15544,2022-09-07 00:00:00,34
14,23489,2022-09-07 00:00:00,35
14,96382,2022-09-07 00:00:00,38
14,799349,2022-09-07 00:00:00,39
14,117600,2022-09-07 00:00:00,44
14,33557,2022-09-07 00:00:00,45
14,463524,2022-09-07 00:00:00,52
14,0,2022-09-09 00:00:00,2
14,0,2022-09-09 00:00:00,3
14,0,2022-09-09 00:00:00,6
14,0,2022-09-09 00:00:00,7
14,0,2022-09-09 00:00:00,13
14,0,2022-09-09 00:00:00,14
14,0,2022-09-09 00:00:00,15
14,0,2022-09-09 00:00:00,16
14,0,2022-09-09 00:00:00,22
14,0,2022-09-09 00:00:00,27
14,0,2022-09-09 00:00:00,29
14,0,2022-09-09 00:00:00,31
14,0,2022-09-09 00:00:00,34
14,0,2022-09-09 00:00:00,35
14,0,2022-09-09 00:00:00,37
14,0,2022-09-09 00:00:00,38
14,0,2022-09-09 00:00:00,39
14,0,2022-09-09 00:00:00,40
14,0,2022-09-09 00:00:00,44
14,0,2022-09-09 00:00:00,45
14,0,2022-09-09 00:00:00,46
14,0,2022-09-09 00:00:00,47
14,0,2022-09-09 00:00:00,52
14,0,2022-09-11 00:00:00,3
14,0,2022-09-11 00:00:00,4
14,0,2022-09-11 00:00:00,7
14,0,2022-09-11 00:00:00,13
14,0,2022-09-11 00:00:00,14
14,0,2022-09-11 00:00:00,15
14,0,2022-09-11 00:00:00,17
14,0,2022-09-11 00:00:00,22
14,0,2022-09-11 00:00:00,27
14,0,2022-09-11 00:00:00,29
14,0,2022-09-11 00:00:00,30
14,0,2022-09-11 00:00:00,31
14,0,2022-09-11 00:00:00,35
14,0,2022-09-11 00:00:00,38
14,0,2022-09-11 00:00:00,39
14,0,2022-09-11 00:00:00,40
14,0,2022-09-11 00:00:00,44
14,0,2022-09-11 00:00:00,45
14,0,2022-09-11 00:00:00,47
14,0,2022-09-11 00:00:00,52
14,10740,2022-09-12 00:00:00,3
14,0,2022-09-12 00:00:00,4
14,0,2022-09-12 00:00:00,5
14,8151,2022-09-12 00:00:00,7
14,66674,2022-09-12 00:00:00,13
14,0,2022-09-12 00:00:00,14
14,5490,2022-09-12 00:00:00,15
14,0,2022-09-12 00:00:00,16
14,0,2022-09-12 00:00:00,17
14,0,2022-09-12 00:00:00,20
14,1735,2022-09-12 00:00:00,22
14,0,2022-09-12 00:00:00,26
14,3523,2022-09-12 00:00:00,27
14,0,2022-09-12 00:00:00,29
14,0,2022-09-12 00:00:00,30
14,12845,2022-09-12 00:00:00,31
14,0,2022-09-12 00:00:00,34
14,7693,2022-09-12 00:00:00,35
14,2459,2022-09-12 00:00:00,38
14,3762,2022-09-12 00:00:00,39
14,19296,2022-09-12 00:00:00,40
14,0,2022-09-12 00:00:00,43
14,22603,2022-09-12 00:00:00,44
14,0,2022-09-12 00:00:00,45
14,97158,2022-09-12 00:00:00,47
14,0,2022-09-12 00:00:00,52
14,0,2022-09-13 00:00:00,52
14,0,2022-09-16 00:00:00,2
14,0,2022-09-16 00:00:00,3
14,0,2022-09-16 00:00:00,6
14,0,2022-09-16 00:00:00,7
14,0,2022-09-16 00:00:00,13
14,0,2022-09-16 00:00:00,14
14,0,2022-09-16 00:00:00,15
14,0,2022-09-16 00:00:00,16
14,0,2022-09-16 00:00:00,22
14,0,2022-09-16 00:00:00,27
14,0,2022-09-16 00:00:00,29
14,0,2022-09-16 00:00:00,31
14,0,2022-09-16 00:00:00,34
14,0,2022-09-16 00:00:00,35
14,0,2022-09-16 00:00:00,37
14,0,2022-09-16 00:00:00,38
14,0,2022-09-16 00:00:00,39
14,0,2022-09-16 00:00:00,40
14,0,2022-09-16 00:00:00,44
14,0,2022-09-16 00:00:00,45
14,0,2022-09-16 00:00:00,46
14,0,2022-09-16 00:00:00,47
14,0,2022-09-16 00:00:00,50
14,0,2022-09-16 00:00:00,52
14,0,2022-09-18 00:00:00,2
14,0,2022-09-18 00:00:00,3
14,0,2022-09-18 00:00:00,5
14,0,2022-09-18 00:00:00,13
14,0,2022-09-18 00:00:00,22
14,0,2022-09-18 00:00:00,27
14,0,2022-09-18 00:00:00,29
14,0,2022-09-18 00:00:00,35
14,0,2022-09-18 00:00:00,37
14,0,2022-09-18 00:00:00,39
14,0,2022-09-18 00:00:00,40
14,0,2022-09-18 00:00:00,47
14,6886,2022-09-19 00:00:00,3
14,0,2022-09-19 00:00:00,4
14,0,2022-09-19 00:00:00,5
14,0,2022-09-19 00:00:00,7
14,10,2022-09-19 00:00:00,13
14,0,2022-09-19 00:00:00,14
14,0,2022-09-19 00:00:00,16
14,1624,2022-09-19 00:00:00,17
14,269,2022-09-19 00:00:00,24
14,0,2022-09-19 00:00:00,27
14,0,2022-09-19 00:00:00,29
14,0,2022-09-19 00:00:00,30
14,48434,2022-09-19 00:00:00,31
14,26650,2022-09-19 00:00:00,35
14,558,2022-09-19 00:00:00,38
14,1310,2022-09-19 00:00:00,39
14,0,2022-09-19 00:00:00,40
14,0,2022-09-19 00:00:00,43
14,0,2022-09-19 00:00:00,44
14,0,2022-09-19 00:00:00,45
14,141371,2022-09-19 00:00:00,47
14,0,2022-09-19 00:00:00,52
14,0,2022-09-23 00:00:00,2
14,0,2022-09-23 00:00:00,3
14,0,2022-09-23 00:00:00,6
14,0,2022-09-23 00:00:00,7
14,0,2022-09-23 00:00:00,13
14,0,2022-09-23 00:00:00,14
14,0,2022-09-23 00:00:00,15
14,0,2022-09-23 00:00:00,16
14,0,2022-09-23 00:00:00,18
14,0,2022-09-23 00:00:00,22
14,0,2022-09-23 00:00:00,27
14,0,2022-09-23 00:00:00,29
14,0,2022-09-23 00:00:00,31
14,0,2022-09-23 00:00:00,34
14,0,2022-09-23 00:00:00,35
14,0,2022-09-23 00:00:00,37
14,0,2022-09-23 00:00:00,38
14,0,2022-09-23 00:00:00,39
14,0,2022-09-23 00:00:00,40
14,0,2022-09-23 00:00:00,44
14,0,2022-09-23 00:00:00,45
14,0,2022-09-23 00:00:00,46
14,0,2022-09-23 00:00:00,47
14,0,2022-09-23 00:00:00,50
14,0,2022-09-23 00:00:00,52
14,0,2022-09-25 00:00:00,3
14,0,2022-09-25 00:00:00,7
14,0,2022-09-25 00:00:00,13
14,0,2022-09-25 00:00:00,16
14,0,2022-09-25 00:00:00,18
14,0,2022-09-25 00:00:00,22
14,0,2022-09-25 00:00:00,27
14,0,2022-09-25 00:00:00,29
14,0,2022-09-25 00:00:00,35
14,0,2022-09-25 00:00:00,38
14,0,2022-09-25 00:00:00,39
14,0,2022-09-25 00:00:00,47
14,948,2022-09-26 00:00:00,2
14,33680,2022-09-26 00:00:00,3
14,0,2022-09-26 00:00:00,4
14,2295,2022-09-26 00:00:00,5
